"","age","educ","occ","sex","wageinc","wkswrkd"
"12714",42.3542629240546,"zzzOther","141","1",52000,52
"12715",45.9398701973259,"zzzOther","100","2",75000,48
"12716",20.9986307686195,"zzzOther","101","2",8100,52
"12717",44.1819300898351,"zzzOther","100","1",32500,52
"12718",42.1059946336318,"14","100","2",45000,52
"12719",62.1487642305437,"zzzOther","141","1",35900,52
"12720",44.5964170824736,"14","141","1",31500,25
"12721",39.6375904583838,"zzzOther","100","1",60000,32
"12722",30.7958922195248,"zzzOther","102","1",9300,52
"12723",46.0808602732141,"zzzOther","102","1",56000,52
"12724",53.4515668181702,"16","100","1",56000,52
"12725",54.946197147714,"zzzOther","100","2",56000,24
"12726",57.0490567621309,"zzzOther","101","1",42000,52
"12727",48.8506077963393,"zzzOther","101","1",40000,52
"12728",26.5969264334999,"zzzOther","100","1",58000,26
"12729",61.0028717862442,"zzzOther","102","1",100000,52
"12730",60.9551148226019,"zzzOther","102","1",52000,52
"12731",47.4756967225112,"zzzOther","101","1",110000,52
"12732",58.1114493852947,"zzzOther","100","1",7800,8
"12733",54.6905953814276,"zzzOther","102","1",72000,52
"12734",55.6423605957534,"zzzOther","101","1",54000,52
"12735",62.0705007512588,"zzzOther","102","1",5600,20
"12736",42.3529285956174,"zzzOther","100","1",70000,52
"12737",55.8632729935925,"zzzOther","101","2",61000,52
"12738",38.08459277777,"zzzOther","101","1",60000,50
"12739",45.5938396507408,"14","100","1",71000,52
"12740",40.4123235109728,"zzzOther","100","1",12000,26
"12741",34.6020400298294,"zzzOther","101","1",84000,52
"12742",31.7305709931534,"zzzOther","101","1",38000,52
"12743",63.0845477879047,"zzzOther","100","1",0,50
"12744",50.1567624467425,"zzzOther","101","2",75000,52
"12745",22.8869420988485,"zzzOther","100","1",40000,52
"12746",27.4657720171381,"zzzOther","100","1",35000,52
"12747",31.6396030387841,"zzzOther","101","2",4800,12
"12748",46.0047421765048,"zzzOther","100","1",71000,52
"12749",41.2433525761589,"zzzOther","100","2",55000,48
"12750",40.6480918440502,"zzzOther","100","2",44800,52
"12751",41.0668600492645,"zzzOther","100","1",100000,52
"12752",33.1300008853432,"zzzOther","101","2",0,52
"12753",28.7630920028314,"zzzOther","141","1",13000,20
"12754",28.5601368369535,"14","106","1",32000,52
"12755",19.2361041945405,"zzzOther","101","1",0,0
"12756",45.702369649196,"14","100","1",50000,52
"12757",43.2407864553388,"zzzOther","101","1",20000,30
"12758",29.9464634892065,"zzzOther","101","1",84000,52
"12759",47.8948758447077,"zzzOther","102","1",112000,52
"12760",43.2099572080187,"zzzOther","100","1",34900,52
"12761",26.6424769912846,"zzzOther","140","1",45000,50
"12762",41.6429502665997,"16","102","1",74000,52
"12763",29.5708496819716,"14","101","1",55000,52
"12764",26.0777340617497,"zzzOther","100","1",30000,40
"12765",54.6421797147486,"zzzOther","101","2",82000,50
"12766",38.5610368694179,"zzzOther","100","1",42000,52
"12767",48.3489934641402,"zzzOther","106","1",78000,46
"12768",35.0012753310148,"zzzOther","100","1",0,0
"12769",33.4905251204036,"zzzOther","100","1",76000,52
"12770",37.0468215518631,"zzzOther","141","2",12000,42
"12771",40.5941145927645,"zzzOther","141","1",78000,52
"12772",45.7257977458648,"zzzOther","102","1",80000,52
"12773",35.062710235361,"zzzOther","100","1",70000,52
"12774",41.264259778196,"zzzOther","100","1",2000,8
"12775",38.6900133118033,"zzzOther","101","1",18000,24
"12776",30.5315952841192,"zzzOther","101","1",43000,6
"12777",26.1241930809338,"zzzOther","100","1",20000,20
"12778",39.7539757529739,"zzzOther","106","2",86000,52
"12779",26.2785199377686,"zzzOther","102","1",51000,52
"12780",84.6402078042738,"zzzOther","141","1",0,0
"12781",29.9386761959177,"zzzOther","101","2",32000,52
"12782",43.2940118985716,"zzzOther","100","2",50000,52
"12783",30.9318234212697,"zzzOther","101","1",325000,52
"12784",48.8307011101861,"14","100","2",47000,52
"12785",37.9561942059081,"zzzOther","100","2",50000,52
"12786",37.902052070247,"zzzOther","101","1",85000,52
"12787",46.3095747565385,"zzzOther","100","1",42000,52
"12788",29.5802533042151,"zzzOther","101","1",59000,52
"12789",47.3393876743503,"zzzOther","100","1",44000,52
"12790",24.7950111788232,"zzzOther","106","2",40000,52
"12791",26.4509704792872,"zzzOther","140","1",80000,52
"12792",51.9177783972118,"zzzOther","101","2",150000,52
"12793",41.4513211916201,"zzzOther","101","1",36000,52
"12794",24.5198830838781,"zzzOther","100","1",38500,52
"12795",50.2042237264104,"zzzOther","102","1",32000,52
"12796",35.6800800394267,"zzzOther","101","1",83000,52
"12797",28.1954776700586,"zzzOther","102","1",14700,44
"12798",24.348161916947,"zzzOther","100","1",52000,52
"12799",56.8764046635479,"zzzOther","102","1",30000,45
"12800",58.981507638935,"zzzOther","102","1",101000,52
"12801",55.6191354307812,"zzzOther","100","1",60000,50
"12802",47.4405715423636,"zzzOther","101","1",0,52
"12803",25.357580676442,"zzzOther","100","1",38600,52
"12804",32.5668047026265,"zzzOther","100","2",31000,52
"12805",42.7295184417162,"14","100","1",75000,52
"12806",57.6538548825774,"14","102","1",43000,50
"12807",23.6764434876386,"zzzOther","141","1",35000,50
"12808",20.8168639224023,"zzzOther","141","1",11400,52
"12809",51.7562109634746,"14","102","1",151000,49
"12810",45.7007598956116,"zzzOther","101","2",75000,52
"12811",31.4595704206731,"zzzOther","101","1",33000,52
"12812",30.4676888044924,"zzzOther","101","1",59000,52
"12813",54.5953414959367,"zzzOther","101","1",65000,52
"12814",34.513589642942,"zzzOther","101","1",43500,52
"12815",40.2152959473897,"zzzOther","100","1",150000,51
"12816",24.829807786271,"zzzOther","102","1",15000,20
"12817",60.2972756128293,"zzzOther","101","1",92000,52
"12818",29.3245852829423,"zzzOther","140","1",73000,52
"12819",27.8408386348747,"zzzOther","140","1",63000,52
"12820",52.9783639034722,"zzzOther","102","1",94000,52
"12821",32.6603458197787,"14","102","1",6300,36
"12822",37.6332514972892,"zzzOther","102","1",85000,52
"12823",26.0172333419323,"zzzOther","102","2",52000,38
"12824",50.0402662607376,"14","101","2",59000,26
"12825",62.6182187388185,"zzzOther","101","1",0,30
"12826",35.2709930988494,"16","102","1",100000,52
"12827",46.2792181191035,"zzzOther","101","2",60000,52
"12828",65.596543865744,"14","102","1",95000,50
"12829",50.1179722514935,"zzzOther","102","2",6400,52
"12830",26.0110741173849,"zzzOther","102","1",27900,52
"12831",37.977646571584,"zzzOther","141","1",0,50
"12832",31.8200447950512,"zzzOther","102","2",55000,52
"12833",60.4242033488117,"14","141","1",62000,52
"12834",47.6633746218868,"zzzOther","102","1",88000,48
"12835",35.099527140148,"zzzOther","100","1",0,10
"12836",23.6230588427279,"zzzOther","100","1",40000,52
"12837",62.7166061764583,"zzzOther","101","1",0,0
"12838",24.6644506377634,"zzzOther","101","1",0,0
"12839",35.3298244006,"zzzOther","141","1",100000,52
"12840",34.2166931186803,"zzzOther","101","1",50000,52
"12841",45.3828374396544,"zzzOther","100","2",0,4
"12842",38.7493953595404,"zzzOther","100","1",44000,52
"12843",44.6344644450583,"zzzOther","102","1",43000,52
"12844",24.8799075810239,"zzzOther","141","1",6600,20
"12845",40.8935286458582,"zzzOther","141","1",70000,52
"12846",22.355368376011,"zzzOther","140","1",0,10
"12847",51.1860527810641,"zzzOther","102","2",36000,52
"12848",37.9457630601246,"zzzOther","101","1",65000,52
"12849",54.1080099020619,"zzzOther","101","1",95000,52
"12850",36.5714186883997,"zzzOther","102","1",73000,52
"12851",26.0021918157581,"zzzOther","102","1",37000,52
"12852",29.3377045537345,"zzzOther","100","1",45000,52
"12853",44.7178630833514,"zzzOther","101","1",85000,52
"12854",42.4764242565725,"zzzOther","101","1",55000,52
"12855",25.8512497753836,"zzzOther","100","1",28000,52
"12856",29.4684015421662,"zzzOther","100","1",30000,52
"12857",46.7953730679583,"zzzOther","141","1",79000,52
"12858",36.4756694436073,"zzzOther","141","1",40100,52
"12859",31.4545984934084,"zzzOther","102","1",27000,52
"12860",40.4529347100761,"zzzOther","102","1",85000,52
"12861",43.6473371761385,"zzzOther","100","1",43000,52
"12862",25.0439075515606,"zzzOther","141","1",75000,52
"12863",34.8128063525073,"zzzOther","141","2",43000,52
"12864",49.8423573176842,"14","101","1",0,52
"12865",34.0881001856178,"14","102","2",85000,40
"12866",44.0216061093379,"zzzOther","101","2",40000,52
"12867",28.5156852619257,"zzzOther","101","2",6000,8
"12868",39.5167556637898,"zzzOther","100","1",55000,52
"12869",36.5808582068421,"zzzOther","100","1",0,47
"12870",51.5374488930684,"14","106","1",111000,40
"12871",42.1166928932071,"zzzOther","100","1",30000,52
"12872",42.0348861168604,"zzzOther","100","2",75000,39
"12873",36.3793160435744,"zzzOther","100","2",84000,52
"12874",46.2663661802653,"zzzOther","100","2",42200,52
"12875",35.4083243156783,"zzzOther","100","2",32000,50
"12876",16.5731221777387,"zzzOther","101","1",0,4
"12877",38.6005346130114,"zzzOther","102","1",93000,52
"12878",55.3534770393744,"14","102","1",95000,52
"12879",48.8125370517373,"zzzOther","100","1",0,0
"12880",28.3098278238904,"14","102","1",6000,52
"12881",35.2061576228589,"14","102","1",97000,52
"12882",32.3513569785282,"14","102","2",49700,52
"12883",45.04263967718,"zzzOther","141","2",60000,52
"12884",39.748787971912,"zzzOther","100","2",42000,49
"12885",31.4123716873582,"zzzOther","102","2",39600,52
"12886",28.8700796877965,"zzzOther","141","1",49400,52
"12887",60.5153277502395,"zzzOther","141","1",58000,52
"12888",36.1660048132762,"zzzOther","102","1",325000,52
"12889",35.8689513020217,"14","140","1",94000,52
"12890",50.601636640029,"zzzOther","141","1",52000,52
"12891",42.8397428891622,"zzzOther","102","1",43000,52
"12892",26.6905994759873,"zzzOther","101","1",50000,50
"12893",37.6784269446507,"zzzOther","102","1",60000,52
"12894",38.2724097252358,"zzzOther","100","1",110000,52
"12895",47.3598657741677,"zzzOther","141","1",90000,52
"12896",51.9721119611058,"14","101","1",91000,52
"12897",42.5374974347651,"zzzOther","101","2",0,0
"12898",61.3375505299773,"zzzOther","101","1",30000,52
"12899",56.5998489495832,"zzzOther","100","2",0,50
"12900",41.025657024933,"zzzOther","102","1",75000,52
"12901",39.0085500187706,"14","102","1",122000,52
"12902",45.2628445450682,"zzzOther","100","1",50000,52
"12903",39.2274953420274,"zzzOther","100","1",85000,52
"12904",23.9029544710647,"zzzOther","102","2",5600,16
"12905",35.8299736902118,"zzzOther","100","1",42000,52
"12906",58.3164613773115,"zzzOther","102","2",60000,52
"12907",40.1652747795451,"zzzOther","100","2",75000,52
"12908",53.3981899323408,"zzzOther","101","1",76000,52
"12909",53.9998866696842,"14","101","1",68000,52
"12910",62.4420875010546,"zzzOther","141","1",14000,12
"12911",53.2632404805627,"zzzOther","101","1",151000,52
"12912",30.5184958186001,"zzzOther","101","1",120000,52
"12913",45.8254028316587,"zzzOther","141","2",90000,52
"12914",38.8246553400531,"zzzOther","141","1",75000,52
"12915",21.5406644046307,"zzzOther","102","1",2700,30
"12916",61.9498239282984,"zzzOther","102","2",70000,52
"12917",57.250948964851,"14","141","1",325000,52
"12918",35.632734111743,"zzzOther","102","1",116000,52
"12919",45.5362910730764,"zzzOther","102","1",82000,52
"12920",46.0271243369207,"14","100","1",75000,52
"12921",23.7985221191775,"zzzOther","101","1",57000,52
"12922",21.5664844780695,"zzzOther","101","1",30000,44
"12923",44.1476636563893,"zzzOther","101","1",55000,48
"12924",45.6502936056349,"zzzOther","100","1",50000,52
"12925",50.0222573054489,"zzzOther","101","2",27000,50
"12926",54.8149827558082,"zzzOther","101","1",34500,52
"12927",42.9363021082245,"zzzOther","102","1",72000,50
"12928",38.7964855437167,"zzzOther","101","1",0,0
"12929",41.5890199751593,"14","102","1",122000,52
"12930",41.6885388095398,"zzzOther","100","1",75000,52
"12931",37.7918276805431,"zzzOther","141","1",50000,52
"12932",55.7602078781929,"14","141","1",95000,52
"12933",35.5145417565946,"zzzOther","100","1",30000,52
"12934",26.2377012718935,"zzzOther","101","2",95000,52
"12935",36.566762781702,"zzzOther","101","2",42000,42
"12936",20.7751159502659,"zzzOther","101","1",5000,10
"12937",44.2921953967307,"zzzOther","101","1",65000,52
"12938",51.8470342769288,"zzzOther","101","1",30000,52
"12939",48.5685735943262,"zzzOther","102","1",88000,52
"12940",59.8622907684185,"zzzOther","106","1",30000,30
"12941",23.9472657756414,"zzzOther","100","1",51000,52
"12942",47.4324090424925,"14","141","1",98000,52
"12943",50.0825160772074,"zzzOther","101","1",30000,50
"12944",44.8251753242221,"zzzOther","101","2",93000,50
"12945",63.3107770059723,"zzzOther","141","1",86000,52
"12946",40.8384309771936,"zzzOther","101","2",75000,52
"12947",27.3687895368785,"zzzOther","100","1",42000,52
"12948",76.1479816948995,"zzzOther","100","1",169000,52
"12949",42.9730469023343,"zzzOther","101","2",65000,52
"12950",44.4950491141062,"14","102","1",48600,52
"12951",22.1722170407884,"zzzOther","101","1",36000,32
"12952",47.7590828696266,"zzzOther","101","1",44000,52
"12953",37.6941452894825,"zzzOther","100","1",33800,52
"12954",35.6085809951182,"zzzOther","101","2",60000,52
"12955",42.0036084323656,"14","102","1",116000,52
"12956",31.855918524554,"14","100","1",75000,52
"12957",32.1600278173573,"zzzOther","102","1",59000,52
"12958",40.5119645583909,"zzzOther","101","2",66000,52
"12959",31.1808274809737,"16","100","1",3000,30
"12960",44.0458063394763,"14","102","1",80000,52
"12961",34.9795402660966,"zzzOther","100","1",60000,52
"12962",25.9599844298791,"zzzOther","101","1",80000,52
"12963",47.3150484457146,"zzzOther","141","1",85000,52
"12964",63.3344091742765,"zzzOther","141","1",0,0
"12965",53.6704708754551,"zzzOther","141","1",70000,52
"12966",38.2422847750131,"zzzOther","102","1",10000,52
"12967",27.9607072195504,"14","100","1",51000,52
"12968",42.7400829216931,"zzzOther","101","1",325000,50
"12969",66.7954664402641,"zzzOther","102","1",0,0
"12970",30.4332098283339,"14","102","1",100000,52
"12971",24.4873149837367,"zzzOther","101","1",68000,52
"12972",39.6385160826612,"14","101","2",0,0
"12973",53.2336553202476,"zzzOther","100","1",103000,52
"12974",25.9488852799404,"zzzOther","100","1",3000,30
"12975",43.6859276059549,"zzzOther","100","1",50000,52
"12976",56.5540694415104,"zzzOther","101","1",30000,50
"12977",21.990005326923,"zzzOther","100","2",75000,52
"12978",45.559259619331,"zzzOther","141","1",85000,52
"12979",30.1537958343979,"zzzOther","102","1",55000,52
"12980",37.6899974846747,"zzzOther","100","2",105000,47
"12981",44.2401807426941,"zzzOther","102","1",85000,52
"12982",26.9194468725473,"zzzOther","102","1",50000,47
"12983",23.0607531848364,"zzzOther","100","1",36000,52
"12984",26.0516649323981,"zzzOther","102","1",26000,48
"12985",29.4580317803193,"zzzOther","101","1",65000,52
"12986",37.3492974368855,"14","100","1",32800,52
"12987",49.740091489628,"zzzOther","101","2",42000,52
"12988",22.5262987064198,"zzzOther","101","1",6800,52
"12989",77.812150496291,"14","102","1",145000,52
"12990",45.2663028130773,"14","102","2",80000,50
"12991",38.930104973726,"14","141","1",90000,52
"12992",38.7684778079856,"14","102","1",96000,50
"12993",73.5146988313645,"zzzOther","141","1",0,52
"12994",35.6997752869502,"zzzOther","100","1",50000,52
"12995",42.7247057969216,"zzzOther","100","1",0,52
"12996",24.4879558889661,"14","101","1",30000,25
"12997",42.1046034805477,"zzzOther","101","1",62000,52
"12998",47.2565086081158,"14","100","1",325000,48
"12999",40.5077680507675,"14","102","1",81000,52
"13000",25.6089127736632,"zzzOther","101","1",50000,52
"13001",25.7963985374663,"zzzOther","100","1",53000,52
"13002",45.9948484271299,"zzzOther","102","1",61000,52
"13003",40.4729133001529,"zzzOther","106","1",125000,52
"13004",29.0196282037068,"14","102","1",70000,52
"13005",25.4097293419763,"zzzOther","102","2",40000,50
"13006",42.4012067592703,"16","102","1",40000,52
"13007",54.0332272094674,"zzzOther","100","1",0,40
"13008",64.7337785267737,"14","102","2",49600,22
"13009",47.0655119286384,"zzzOther","102","1",11600,52
"13010",34.5912292478606,"zzzOther","101","2",65000,52
"13011",53.0571022359654,"zzzOther","141","1",70000,52
"13012",47.7208281499334,"zzzOther","141","1",93000,52
"13013",28.4248431725428,"16","101","1",49300,44
"13014",34.5208981069736,"zzzOther","100","2",65000,52
"13015",30.6742386019323,"zzzOther","101","1",100000,52
"13016",53.7700251666829,"zzzOther","141","1",48500,52
"13017",45.3632143612485,"zzzOther","102","1",0,48
"13018",22.651782751549,"zzzOther","100","2",0,0
"13019",35.9866456862073,"zzzOther","100","2",65000,52
"13020",54.1881723026745,"zzzOther","102","1",64000,52
"13021",63.1333858431317,"16","141","1",120000,50
"13022",43.1125430758111,"zzzOther","100","1",0,0
"13023",35.7831283444539,"zzzOther","101","1",62000,52
"13024",29.2859050915577,"zzzOther","101","2",57000,52
"13025",58.8643901557662,"zzzOther","100","1",75000,52
"13026",30.3416179590859,"zzzOther","102","1",2000,5
"13027",38.1574700067285,"zzzOther","102","1",53000,48
"13028",26.5677465328481,"zzzOther","102","1",52000,52
"13029",49.9524744770024,"14","100","1",150000,52
"13030",29.6668534164783,"zzzOther","102","1",50000,42
"13031",32.3323189276271,"zzzOther","102","1",64000,52
"13032",48.7947990172543,"zzzOther","100","2",0,52
"13033",50.2854322609492,"zzzOther","100","2",0,52
"13034",31.6781718186103,"zzzOther","100","1",0,51
"13035",40.8892888610717,"14","140","1",55000,52
"13036",26.0091995596886,"zzzOther","102","1",26000,52
"13037",38.3238842955325,"zzzOther","100","1",85000,52
"13038",48.6780949942768,"zzzOther","141","2",71000,52
"13039",26.0061253865715,"zzzOther","100","1",0,0
"13040",29.4403806831688,"zzzOther","101","1",43000,48
